Date,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year
31/12/2022,9070.1,105.43333333333334,96,100,38,100,99,89,76,Good,Q4_2022,12,2022
31/12/2022,4913.4,233.66666666666666,83,100,44,100,99,82,130,Good,Q4_2022,12,2022
31/10/2023,5764.6,156.96666666666667,92,97,41,100,100,67,85,Good,Q3_2023,10,2023
28/02/2023,7778.2,5.716666666666667,87,98,60,94,99,85,158,Good,Q1_2023,2,2023
30/04/2022,79.7,20:24:00,100,100,42,100,100,100,85,Good,Q1_2022,4,2022
31/08/2022,0.0,128.21666666666667,100,96,59,100,99,83,89,Good,Q3_2022,7,2022
31/07/2022,4998.9,119.86666666666666,100,100,30,99,100,89,7,Good,Q2_2022,7,2022
30/06/2023,179.1,18:00:00,99,100,62,99,100,89,14,Good,Q2_2023,8,2023
31/05/2022,5766.4,6.366666666666666,80,99,42,100,97,84,104,Good,Q2_2022,7,2022
30/11/2022,10405.4,167.98333333333332,91,100,26,99,100,87,52,Good,Q2_2022,9,2022
30/06/2023,8374.3,75.38333333333334,85,100,81,99,99,87,87,Good,Q2_2023,7,2023
30/06/2022,4367.5,87.48333333333333,80,99,24,100,100,82,145,Good,Q2_2022,7,2022
31/10/2022,29.5,14:24:00,100,100,100,100,100,94,1,Good,Q1_2024,8,2022
29/02/2024,5229.5,99.46666666666667,84,100,44,100,100,100,12,Good,Q1_2024,2,2024
31/03/2022,7370.0,9.816666666666666,84,100,15,100,100,86,82,Good,Q1_2022,4,2022
31/05/2023,3958.7,6.266666666666667,85,100,34,100,100,86,98,Good,Q2_2023,6,2023
29/02/2024,6080.0,80.36666666666666,91,100,52,100,100,93,99,Good,Q1_2023,3,2023
31/01/2024,559.1,152.76666666666668,93,100,58,95,98,90,118,Good,Q4_2023,1,2024
31/08/2023,7081.6,83.83333333333333,95,97,50,100,100,82,99,Good,Q3_2023,9,2023
31/07/2022,6506.9,0.11666666666666667,86,99,42,99,99,80,51,Good,Q2_2022,6,2022
31/12/2023,9848.4,223.83333333333334,86,100,51,100,80,79,151,Good,Q4_2023,12,2023
30/06/2022,4049.0,95.56666666666666,95,99,21,100,84,83,92,Good,Q2_2022,6,2022
30/06/2022,3971.0,08:24:00,97,100,62,99,100,92,87,Good,Q2_2022,6,2022
30/06/2022,5867.1,106.96666666666667,88,95,38,100,99,85,83,Good,Q3_2023,10,2023
30/04/2023,7162.8,6.183333333333334,75,100,33,96,99,88,58,Risky,Q3_2023,4,2023
31/08/2023,6436.8,125.01666666666667,99,100,78,100,100,87,77,Good,Q3_2023,10,2023
30/11/2023,0.0,175.96666666666667,81,100,39,100,100,88,103,Good,Q4_2023,12,2023
31/07/2022,261.4,127.08333333333333,99,100,35,99,100,91,19,Good,Q3_2022,7,2023
30/09/2023,4695.7,227.68333333333334,87,100,50,100,99,90,10,Good,Q3_2023,9,2023
31/07/2022,6034.3,104.18333333333334,88,97,40,94,76,75,90,Good,Q2_2022,7,2022
31/10/2023,7661.9,161.61666666666667,96,100,83,100,100,92,47,Good,Q3_2023,9,2023
30/04/2023,242.9,112.08333333333333,96,100,72,100,100,91,138,Good,Q1_2023,3,2023
31/05/2023,6359.5,124.01666666666667,82,100,56,100,100,89,10,Good,Q2_2023,5,2023
30/06/2023,6706.9,30.883333333333333,84,100,58,98,98,86,56,Good,Q2_2023,7,2023
31/05/2022,3981.7,00:00:00,100,100,100,100,100,100,14,Good,Q2_2022,6,2022
31/07/2023,9649.8,116.03333333333333,78,100,78,99,99,88,106,Good,Q3_2023,8,2022
30/04/2023,5844.2,127.93333333333334,88,100,55,100,100,84,154,Good,Q1_2023,3,2023
31/10/2022,4688.0,196.61666666666667,95,99,63,95,95,83,82,Good,Q3_2022,8,2022
29/02/2024,4554.7,9.816666666666666,99,100,62,100,100,74,126,Good,Q1_2024,2,2024
30/11/2023,6402.6,231.41666666666666,52,100,52,100,100,79,151,Risky,Q4_2023,11,2023
31/01/2024,6695.3,90.98333333333333,85,100,56,100,100,82,124,Risky,Q4_2023,1,2024
30/11/2023,9284.6,169.18333333333334,58,100,40,100,98,86,106,Risky,Q4_2023,12,2023
31/12/2023,11114.7,234.58333333333334,86,99,47,100,99,86,47,Good,Q4_2023,12,2023
31/05/2023,9546.5,75.38333333333334,88,100,52,99,100,88,148,Good,Q2_2023,7,2023
30/06/2022,5843.0,15:36:00,96,100,40,100,100,91,83,Good,Q1_2022,9,2023
31/05/2022,0.0,124.96666666666667,100,100,40,100,100,87,73,Good,Q2_2022,6,2022
31/08/2022,5652.6,162.63333333333333,91,100,48,100,99,86,114,Good,Q3_2022,9,2022
31/07/2022,5830.8,105.43333333333334,86,100,41,100,100,85,1,Good,Q2_2022,5,2022
30/06/2023,3730.7,5.666666666666667,76,98,49,99,100,79,82,Good,Q2_2023,8,2023
28/02/2022,3877.8,151.01666666666668,91,100,68,100,100,89,138,Good,Q1_2024,2,2024
30/06/2022,5655.8,00:00:00,97,100,52,100,100,100,48,Good,Q2_2022,5,2022
31/10/2022,4827.2,145.86666666666667,93,100,43,100,100,84,91,Good,Q2_2022,10,2022
30/04/2023,7267.9,169.21666666666667,99,100,78,100,100,86,43,Good,Q1_2023,3,2023
31/05/2022,1848.1,133.33333333333334,93,100,35,100,99,87,81,Good,Q2_2022,5,2022
31/12/2023,82.7,260.98333333333335,100,100,98,100,100,100,10,Good,Q4_2023,12,2023
28/02/2022,4026.9,79.93333333333334,100,100,51,99,100,88,78,Good,Q1_2022,5,2022
31/10/2023,6428.8,180.46666666666667,21,98,43,95,97,48,176,Risky,Q2_2023,6,2023
31/10/2022,4432.0,176.68333333333334,100,100,42,100,95,84,154,Good,Q3_2022,10,2022
30/04/2022,5721.2,12:00:00,81,100,36,99,98,81,80,Good,Q1_2022,4,2022
30/06/2022,1935.1,79.93333333333334,81,100,33,99,100,88,119,Good,Q2_2022,5,2022
30/09/2023,5227.3,212.21666666666667,89,100,46,99,100,82,110,Good,Q3_2023,7,2023
28/02/2023,15.0,126.33333333333333,99,100,100,100,100,92,4,Good,Q3_2023,2,2023
28/02/2022,3838.9,87.48333333333333,87,95,41,100,100,81,147,Good,Q1_2022,2,2022
28/02/2023,0.0,09:36:00,100,91,80,100,100,96,11,Good,Q1_2023,2,2023
31/07/2022,5476.7,8.383333333333333,96,100,31,100,100,83,101,Good,Q2_2022,7,2022
30/06/2022,2305.9,124.96666666666667,94,100,35,100,100,90,82,Good,Q2_2022,6,2022
31/07/2023,5759.5,6.266666666666667,87,100,36,100,100,86,172,Good,Q2_2023,6,2023
31/05/2022,5607.0,161.61666666666667,88,100,40,100,100,84,128,Good,Q2_2022,5,2022
31/05/2023,0.0,181.63333333333333,100,100,100,100,100,100,3,Good,Q2_2023,8,2023
31/05/2022,192.7,2.2333333333333334,98,100,93,100,100,99,11,Good,Q2_2022,5,2022
28/02/2022,4597.0,87.48333333333333,95,100,54,100,100,80,15,Good,Q1_2022,2,2022
31/12/2022,10083.0,200.83333333333334,96,100,46,100,100,90,80,Good,Q4_2022,12,2022
31/03/2022,6642.2,102.66666666666667,87,99,33,99,100,84,117,Good,Q1_2022,3,2022
31/03/2022,0.0,102.66666666666667,100,100,53,100,100,89,1,Good,Q1_2022,3,2022
31/07/2022,6962.5,161.61666666666667,98,100,47,98,99,85,97,Good,Q2_2022,6,2022
30/09/2023,9534.9,165.98333333333332,81,100,42,97,99,84,135,Good,Q3_2023,9,2023
30/04/2023,106.8,177.28333333333333,100,100,58,100,100,89,106,Good,Q1_2023,4,2023
31/05/2023,6366.3,0.8333333333333334,95,100,53,98,100,86,35,Good,Q2_2023,5,2023
30/06/2023,3588.9,118.53333333333333,92,100,91,99,99,90,95,Good,Q2_2023,6,2023
30/04/2023,500.2,09:36:00,100,100,82,100,100,97,8,Good,Q1_2023,2,2023
28/02/2023,108.6,156.83333333333334,99,100,82,100,100,93,6,Good,Q3_2023,10,2023
31/01/2023,10947.5,212.88333333333333,90,100,43,98,99,91,75,Good,Q4_2022,12,2023
30/04/2022,4285.7,189.46666666666667,85,91,15,100,90,78,127,Risky,Q1_2022,4,2022
30/11/2023,4846.2,14:24:00,99,100,74,99,100,91,36,Good,Q1_2022,4,2022
31/01/2024,8846.5,208.88333333333333,76,100,56,100,100,82,125,Risky,Q4_2023,11,2023
31/03/2023,5250.6,149.71666666666667,88,100,26,99,90,75,117,Good,Q1_2022,3,2023
31/03/2023,7205.0,46.36666666666667,45,100,35,100,100,84,157,Good,Q1_2023,3,2023
30/04/2023,6264.3,118.48333333333333,100,99,38,96,99,89,153,Good,Q1_2023,3,2023
31/03/2022,1587.5,102.66666666666667,89,100,19,100,100,86,105,Good,Q1_2022,3,2022
31/10/2022,4544.4,126.33333333333333,81,100,68,100,99,85,31,Good,Q2_2022,2,2024
30/06/2023,8935.0,88.46666666666667,100,100,78,99,100,87,21,Good,Q2_2023,6,2023
30/06/2023,220.1,0.5833333333333334,99,100,100,100,100,92,20,Good,Q2_2023,8,2023
28/02/2023,3915.8,1.2166666666666668,81,99,54,100,99,78,156,Good,Q1_2023,9,2023
30/09/2023,4249.1,160.91666666666666,73,100,35,100,91,81,151,Good,Q3_2023,8,2022
30/11/2023,350.3,204.88333333333333,96,100,92,100,99,91,6,Good,Q4_2023,12,2023
30/09/2022,6076.3,157.43333333333334,90,100,17,97,100,85,32,Good,Q3_2022,8,2022
31/01/2023,4589.1,87.48333333333333,92,99,41,100,100,85,142,Good,Q1_2022,9,2023
28/02/2022,6053.9,147.36666666666667,95,100,71,98,100,85,120,Good,Q1_2022,3,2022
31/07/2023,125.7,134.88333333333333,100,100,47,98,100,89,74,Good,Q3_2022,2,2023
31/01/2024,5598.7,149.71666666666667,73,100,60,100,100,71,161,Risky,Q1_2022,1,2024
30/04/2023,298.6,6.183333333333334,99,99,44,100,99,86,92,Good,Q1_2023,3,2023
31/07/2023,6733.1,145.96666666666667,95,99,55,100,100,88,107,Good,Q3_2023,9,2023
31/03/2023,6440.1,146.96666666666667,88,100,65,100,100,91,70,Good,Q1_2023,3,2023
30/06/2023,5044.4,107.61666666666666,77,100,36,100,99,82,142,Good,Q2_2023,5,2023
31/05/2022,8526.4,106.68333333333334,89,100,36,100,100,86,122,Good,Q2_2022,8,2022
31/10/2023,4276.6,18:00:00,92,100,55,97,99,92,106,Good,Q3_2023,5,2023
31/07/2022,5556.7,121.13333333333334,84,100,38,92,98,74,91,Good,Q2_2022,9,2023
31/10/2022,5966.4,140.63333333333333,93,100,30,95,100,72,145,Good,Q3_2022,8,2022
31/01/2022,0.0,126.33333333333333,91,94,41,89,95,87,91,Good,Q3_2022,9,2022
31/10/2023,240.4,211.73333333333332,96,100,100,98,100,89,5,Good,Q3_2022,5,2022
30/09/2022,7987.8,196.61666666666667,96,100,39,99,100,91,47,Good,Q3_2022,10,2022
31/03/2023,5763.0,153.03333333333333,99,96,52,100,99,88,143,Risky,Q1_2023,3,2023
29/02/2024,313.1,20:24:00,100,99,50,99,100,100,9,Good,Q1_2023,8,2023
31/03/2022,6464.9,118.26666666666667,83,100,33,100,100,86,153,Good,Q1_2022,3,2022
31/05/2023,0.0,87.48333333333333,100,100,95,99,100,91,5,Good,Q2_2022,5,2023
31/12/2022,10494.9,167.58333333333334,90,100,39,99,100,88,105,Good,Q4_2022,1,2022
30/06/2022,6267.7,105.43333333333334,92,100,28,99,100,81,75,Good,Q2_2022,6,2022
31/10/2022,3423.0,128.28333333333333,88,100,44,100,100,87,102,Good,Q3_2022,9,2022
31/12/2022,5624.6,156.83333333333334,96,100,73,100,100,85,40,Good,Q4_2022,2,2022
31/12/2023,5635.2,115.61666666666666,78,100,41,99,100,85,100,Good,Q4_2023,12,2023
31/01/2024,8062.1,263.18333333333334,97,100,77,100,100,96,51,Good,Q4_2023,11,2024
30/04/2022,5723.1,161.61666666666667,100,100,29,91,100,85,106,Good,Q1_2022,4,2022
29/02/2024,371.8,8.383333333333333,87,100,85,100,100,88,93,Good,Q1_2024,2,2023
31/05/2022,4202.1,94.76666666666667,95,100,47,100,100,88,84,Good,Q2_2022,5,2022
29/02/2024,2142.2,126.33333333333333,72,100,79,99,100,81,160,Risky,Q1_2024,2,2024
31/10/2023,6773.6,170.26666666666668,91,100,50,100,99,80,111,Good,Q3_2023,9,2023
28/02/2022,0.0,152.36666666666667,100,100,100,100,100,92,1,Good,Q3_2022,1,2022
29/02/2024,4157.7,103.28333333333333,80,100,75,98,98,75,166,Risky,Q1_2024,2,2024
31/10/2022,5710.2,116.68333333333334,86,98,33,100,100,83,52,Good,Q3_2022,9,2022
31/03/2023,0.0,175.91666666666666,95,100,73,100,97,85,37,Good,Q1_2023,3,2023
30/11/2022,0.0,259.6166666666667,100,100,100,100,99,100,8,Good,Q4_2022,12,2022
31/03/2022,4503.7,8.383333333333333,82,99,30,99,100,87,137,Good,Q1_2022,2,2022
31/07/2023,44.3,132.46666666666667,100,100,45,99,100,87,53,Good,Q4_2022,8,2023
30/06/2023,3498.2,127.08333333333333,82,100,40,99,99,83,118,Good,Q3_2023,9,2023
30/06/2022,6199.1,08:24:00,78,100,51,100,100,88,108,Good,Q2_2022,6,2022
31/05/2022,5601.1,173.38333333333333,90,99,17,91,100,84,86,Good,Q2_2022,5,2022
30/06/2022,0.0,103.88333333333334,99,100,71,100,100,87,12,Good,Q2_2022,5,2022
31/08/2022,6952.8,124.66666666666667,97,100,46,98,99,90,67,Good,Q2_2023,11,2023
30/09/2022,0.0,175.18333333333334,100,100,71,98,100,90,9,Good,Q3_2022,10,2022
31/05/2022,6167.8,87.48333333333333,87,100,37,100,100,86,129,Good,Q2_2022,1,2024
28/02/2022,6086.6,112.38333333333334,100,100,31,100,100,87,35,Good,Q4_2022,7,2022
31/01/2023,396.9,14:24:00,95,100,47,100,100,92,2,Good,Q3_2023,1,2023
31/05/2023,190.3,119.01666666666667,100,100,67,100,100,93,11,Good,Q1_2023,5,2023
30/04/2023,5422.5,134.71666666666667,76,100,40,100,100,82,160,Good,Q1_2023,4,2023
31/01/2023,7113.8,0.11666666666666667,95,77,50,98,99,85,109,Good,Q2_2023,8,2023
31/05/2022,4768.2,97.26666666666667,94,100,41,100,100,87,73,Good,Q2_2022,8,2022
31/07/2022,4759.9,142.13333333333333,100,100,86,100,100,90,38,Good,Q2_2022,5,2022
30/04/2023,0.0,37.983333333333334,96,100,49,100,100,91,10,Good,Q1_2023,3,2023
31/08/2023,10120.7,224.96666666666667,79,98,45,91,99,75,96,Good,Q3_2023,9,2023
29/02/2024,0.0,133.53333333333333,99,100,47,100,100,92,38,Good,Q1_2024,2,2024
31/08/2023,243.6,145.66666666666666,100,100,63,100,100,88,11,Good,Q3_2023,8,2023
28/02/2023,9518.6,6.366666666666666,91,100,40,100,100,88,43,Good,Q2_2023,7,2023
31/07/2023,6308.3,149.36666666666667,91,100,41,97,100,83,140,Good,Q2_2023,5,2022
28/02/2022,5217.1,8.383333333333333,100,100,36,100,100,88,9,Good,Q1_2022,2,2022
30/09/2022,6.9,63.68333333333333,100,100,37,95,99,83,113,Good,Q3_2022,10,2022
31/01/2023,11446.0,132.48333333333332,74,100,26,100,99,78,152,Good,Q4_2022,12,2023
31/12/2023,10249.2,223.83333333333334,83,100,43,100,99,84,143,Risky,Q4_2023,12,2023
31/12/2023,5827.1,134.83333333333334,95,100,80,98,98,82,109,Good,Q4_2023,12,2023
31/10/2023,5795.2,57.083333333333336,93,100,46,100,100,75,107,Good,Q3_2023,9,2023
29/02/2024,0.0,174.63333333333333,68,100,79,100,100,88,159,Good,Q1_2024,2,2024
31/08/2022,5203.7,113.78333333333333,85,100,48,100,99,83,149,Good,Q2_2023,5,2023
30/09/2022,9952.4,63.68333333333333,90,100,45,100,94,84,42,Good,Q3_2022,9,2022
31/05/2022,5463.6,79.93333333333334,89,100,18,100,100,82,146,Good,Q2_2022,5,2022
31/03/2023,9791.9,200.83333333333334,95,100,53,100,100,91,49,Good,Q1_2023,12,2023
31/12/2023,3153.3,87.48333333333333,65,100,26,100,99,74,151,Risky,Q4_2023,12,2023
30/04/2022,5414.8,156.83333333333334,90,100,49,100,100,86,97,Good,Q1_2022,5,2022
29/02/2024,0.0,87.33333333333333,87,100,96,100,100,100,11,Good,Q1_2024,2,2024
31/05/2023,5874.6,87.48333333333333,87,100,40,100,98,77,83,Good,Q1_2024,9,2023
31/08/2022,5863.9,132.46666666666667,79,95,45,98,99,87,82,Good,Q3_2022,10,2022
30/11/2022,4552.6,8.383333333333333,87,100,47,98,100,85,112,Good,Q4_2022,5,2022
31/05/2023,333.9,118.26666666666667,100,100,89,100,100,84,16,Good,Q1_2024,5,2023
31/01/2024,0.0,00:00:00,99,100,100,100,100,90,12,Good,Q4_2023,1,2024
31/10/2022,5362.2,0.36666666666666664,90,100,81,100,100,92,5,Good,Q3_2022,10,2022
31/12/2022,5720.0,09:36:00,88,100,33,100,99,79,148,Good,Q3_2022,12,2022
31/01/2022,5597.1,114.56666666666666,99,100,72,100,100,90,15,Good,Q4_2022,9,2022
28/02/2023,6528.1,143.13333333333333,53,99,28,98,97,76,75,Risky,Q1_2023,2,2023
28/02/2023,0.0,132.03333333333333,96,100,28,100,100,84,16,Good,Q1_2022,5,2022
30/04/2023,4782.3,155.41666666666666,100,100,49,100,98,89,143,Good,Q1_2023,2,2023
30/04/2022,5744.8,26.333333333333332,92,100,23,100,99,88,106,Good,Q1_2022,4,2022
31/01/2022,4561.0,11.833333333333334,93,100,32,98,100,88,102,Good,Q1_2022,1,2022
31/12/2022,259.8,104.61666666666666,25,100,18,100,100,77,175,Risky,Q2_2022,11,2023
31/01/2024,0.0,199.91666666666666,100,100,63,100,100,83,29,Risky,Q4_2023,11,2023
30/11/2023,0.0,212.48333333333332,74,100,69,100,100,91,83,Good,Q4_2023,12,2023
31/12/2022,240.3,20:24:00,100,100,52,100,100,100,6,Good,Q4_2022,11,2022
31/10/2022,5393.8,173.96666666666667,84,100,60,100,100,85,71,Good,Q3_2022,7,2022
28/02/2022,6547.0,99.61666666666666,89,100,38,100,99,86,146,Good,Q4_2022,11,2023
31/05/2022,4803.9,112.38333333333334,85,87,45,100,100,84,39,Good,Q2_2022,5,2022
31/05/2023,42.4,0.16666666666666666,100,100,93,100,100,92,156,Good,Q2_2023,5,2023
30/04/2023,18.3,141.88333333333333,100,100,90,100,100,91,14,Good,Q1_2023,4,2023
30/04/2022,153.6,08:24:00,99,99,45,98,100,88,92,Good,Q1_2022,4,2022
31/07/2023,10284.8,172.83333333333334,99,100,38,100,100,85,105,Good,Q2_2023,7,2023
31/10/2023,6103.2,136.73333333333332,92,98,64,98,99,86,101,Good,Q3_2023,2,2023
31/07/2022,6960.7,112.38333333333334,86,100,31,100,100,79,55,Good,Q2_2022,6,2022
31/12/2023,9202.7,159.66666666666666,84,96,49,99,99,84,133,Good,Q4_2023,12,2023
30/11/2022,3979.6,0.16666666666666666,95,100,44,99,100,87,7,Good,Q4_2022,12,2022
28/02/2023,0.0,9.816666666666666,99,100,76,100,100,92,35,Good,Q1_2023,9,2022
30/06/2023,5143.0,147.36666666666667,89,95,59,93,99,87,88,Good,Q3_2023,8,2023
31/01/2023,8385.0,170.43333333333334,96,100,59,100,100,86,99,Good,Q4_2022,5,2023
28/02/2023,0.0,46.36666666666667,99,100,100,100,100,93,10,Good,Q1_2024,2,2024
29/02/2024,1857.7,216.53333333333333,99,100,59,100,100,90,154,Good,Q1_2024,2,2024
31/03/2022,4202.4,79.93333333333334,82,99,32,98,100,92,48,Good,Q1_2022,2,2022
31/08/2022,613.2,0.16666666666666666,100,100,83,100,100,91,6,Good,Q1_2023,10,2023
31/10/2022,0.0,40.833333333333336,100,100,49,100,100,94,2,Good,Q3_2022,10,2022
28/02/2022,3166.7,133.86666666666667,82,98,54,92,97,84,166,Good,Q2_2022,8,2022
31/08/2023,141.0,128.18333333333334,99,100,64,100,100,90,12,Good,Q3_2023,9,2023
30/04/2023,6308.5,91.61666666666666,94,100,52,100,100,89,78,Good,Q1_2023,4,2023
31/10/2022,57.9,125.01666666666667,95,100,58,100,100,92,18,Good,Q3_2023,6,2023
30/11/2022,7737.9,87.48333333333333,93,99,55,100,98,87,100,Good,Q4_2022,12,2022
31/10/2022,6431.6,158.18333333333334,87,100,43,100,96,85,43,Good,Q3_2022,11,2022
31/10/2023,7421.2,176.68333333333334,100,100,55,100,100,80,49,Good,Q3_2023,8,2023
31/01/2023,56.0,156.83333333333334,89,100,40,100,100,88,19,Good,Q3_2023,8,2023
31/01/2024,5770.1,127.98333333333333,68,100,48,100,100,80,84,Good,Q4_2023,12,2023
31/03/2023,7002.5,3.3333333333333335,75,100,22,100,100,74,131,Risky,Q1_2023,3,2023
30/06/2023,6128.4,87.48333333333333,96,100,39,100,97,100,76,Good,Q2_2022,9,2022
29/02/2024,5930.4,126.33333333333333,100,100,100,98,100,99,29,Good,Q1_2024,2,2024
31/10/2023,0.0,14:24:00,100,100,97,100,100,100,16,Good,Q3_2023,9,2023
31/08/2022,3809.6,165.56666666666666,89,100,49,99,99,87,112,Good,Q3_2022,10,2022
31/07/2022,8922.0,15.016666666666667,91,100,72,100,95,87,74,Good,Q2_2022,7,2023
30/04/2022,5944.1,20:24:00,97,100,42,100,100,89,35,Good,Q1_2022,4,2022
29/02/2024,4403.3,97.08333333333333,8,100,80,100,100,81,160,Risky,Q1_2024,2,2024
30/11/2022,6686.9,102.66666666666667,91,100,81,99,98,91,15,Good,Q3_2023,6,2023
30/11/2022,8131.2,100.16666666666667,94,100,34,100,100,86,142,Good,Q4_2022,12,2022
31/12/2022,6653.7,9.816666666666666,99,100,81,100,100,93,45,Good,Q3_2022,10,2022
30/11/2022,4600.3,95.46666666666667,99,100,33,100,100,84,21,Good,Q4_2022,12,2022
31/05/2022,5349.5,69.76666666666667,95,100,34,100,100,87,75,Good,Q2_2022,7,2022
31/12/2022,309.4,213.73333333333332,96,100,40,100,100,92,67,Good,Q4_2022,12,2022
31/10/2022,271.9,154.66666666666666,95,100,54,99,100,87,105,Good,Q3_2022,9,2022
31/01/2023,5427.1,8.383333333333333,100,100,81,100,100,89,7,Good,Q2_2022,7,2023
30/04/2023,4408.2,114.66666666666667,63,100,56,100,100,87,164,Good,Q1_2023,4,2023
30/11/2022,9614.9,236.76666666666668,100,100,57,100,99,89,91,Good,Q4_2022,11,2022
29/02/2024,5787.4,106.68333333333334,82,98,67,99,98,86,35,Good,Q1_2024,2,2024
31/03/2022,5905.1,127.68333333333334,97,100,29,100,99,82,44,Good,Q1_2022,2,2022
31/01/2023,4841.7,08:24:00,95,100,60,100,100,89,81,Good,Q4_2022,1,2023
31/01/2023,6539.9,275.76666666666665,87,100,41,100,100,87,100,Good,Q4_2022,1,2023
31/12/2022,11390.3,30.316666666666666,95,100,90,100,100,90,54,Good,Q4_2022,12,2023
31/07/2023,3439.7,210.96666666666667,87,97,51,99,99,81,135,Good,Q2_2023,9,2023
30/06/2022,3575.3,2.6833333333333336,99,100,50,98,99,94,11,Good,Q2_2022,7,2022
28/02/2023,3317.7,124.96666666666667,78,100,41,99,99,79,152,Risky,Q1_2023,2,2023
31/08/2023,4985.2,187.46666666666667,100,100,74,99,99,89,7,Good,Q3_2023,8,2023
30/06/2022,5449.5,105.43333333333334,98,100,31,95,100,80,90,Good,Q2_2022,6,2022
30/04/2023,0.0,96.21666666666667,94,100,45,100,98,87,138,Risky,Q1_2023,3,2023
31/07/2022,5252.1,2.0833333333333335,84,100,42,100,91,86,46,Good,Q3_2023,9,2023
28/02/2023,6243.5,130.21666666666667,91,100,56,97,96,82,74,Good,Q1_2024,2,2024
31/05/2022,4398.0,79.93333333333334,93,100,18,100,100,74,129,Good,Q2_2022,6,2022
31/10/2023,4933.9,87.33333333333333,83,100,68,100,100,88,77,Good,Q3_2023,9,2024
31/01/2024,0.0,158.96666666666667,100,100,84,100,100,91,6,Risky,Q1_2024,2,2024
31/08/2022,5008.5,126.33333333333333,81,92,19,100,100,86,75,Good,Q1_2023,10,2023
30/04/2023,240.9,112.08333333333333,76,99,67,100,99,78,155,Good,Q1_2023,4,2023
30/09/2023,0.0,142.51666666666668,100,100,79,100,100,93,3,Good,Q3_2023,10,2023
28/02/2023,121.9,15:36:00,90,100,31,100,100,90,98,Good,Q2_2022,5,2023
28/02/2022,3656.9,146.98333333333332,76,100,32,100,100,83,122,Good,Q1_2022,2,2023
30/06/2023,3090.8,0.16666666666666666,100,100,73,100,100,100,6,Good,Q2_2022,2,2022
31/10/2023,6990.6,46.916666666666664,80,100,50,97,95,87,114,Risky,Q3_2023,9,2023
30/09/2023,5405.2,75.38333333333334,96,100,30,100,100,87,89,Good,Q3_2023,9,2023
30/04/2023,257.7,98.91666666666667,100,100,84,100,100,95,1,Good,Q1_2023,3,2023
30/09/2022,7365.0,132.58333333333334,91,99,45,94,97,88,47,Good,Q3_2022,10,2022
31/12/2022,10524.9,138.18333333333334,86,100,44,100,100,87,115,Good,Q4_2022,12,2022
30/04/2023,6251.1,9.816666666666666,99,100,45,100,100,93,39,Good,Q1_2023,2,2023
28/02/2023,5090.3,116.96666666666667,88,100,35,100,98,89,151,Good,Q2_2022,2,2022
31/12/2023,8070.2,260.98333333333335,89,100,23,100,100,79,93,Good,Q4_2023,12,2023
31/03/2022,6550.8,161.61666666666667,90,95,37,93,99,85,135,Good,Q1_2022,3,2022
31/05/2023,5561.2,75.38333333333334,93,100,66,100,100,86,121,Good,Q2_2023,5,2023
31/10/2022,7484.2,129.16666666666666,97,100,27,94,99,85,98,Good,Q3_2022,6,2022
31/12/2022,5433.5,99.61666666666666,86,100,34,100,100,87,72,Good,Q4_2022,12,2022
30/06/2023,1220.9,6.866666666666667,89,100,27,100,100,82,103,Good,Q2_2023,6,2023
31/08/2022,5253.5,145.86666666666667,100,100,30,99,100,86,74,Good,Q3_2022,2,2024
31/08/2023,7347.6,57.083333333333336,94,100,60,99,94,87,145,Good,Q3_2023,9,2023
30/06/2023,0.0,105.21666666666667,88,100,48,100,100,87,153,Good,Q2_2023,6,2023
31/05/2022,4266.8,155.11666666666667,99,100,37,99,99,87,73,Good,Q2_2022,10,2022
31/05/2022,0.0,136.28333333333333,89,100,26,100,100,89,6,Good,Q2_2022,5,2022
31/05/2023,5724.8,165.58333333333334,72,100,54,100,100,70,158,Good,Q2_2023,5,2023
31/05/2023,0.0,209.48333333333332,86,100,21,100,100,81,27,Good,Q2_2023,5,2023
31/05/2023,6647.3,278.51666666666665,99,100,58,100,100,88,45,Good,Q1_2023,2,2023
31/01/2023,8616.9,152.36666666666667,98,100,51,98,100,88,29,Good,Q4_2022,12,2023
30/09/2022,398.0,63.68333333333333,100,100,81,100,100,93,17,Good,Q3_2022,9,2022
31/05/2022,5215.2,6.366666666666666,97,100,68,100,100,91,14,Good,Q2_2022,9,2023
31/07/2022,4610.0,282.43333333333334,91,100,20,100,95,88,34,Good,Q2_2022,6,2022
31/10/2022,6657.1,104.18333333333334,94,100,36,91,94,85,52,Good,Q3_2022,9,2022
31/10/2022,6105.2,177.38333333333333,98,97,55,100,99,86,82,Good,Q3_2022,10,2023
30/09/2022,5563.9,126.78333333333333,95,100,49,100,99,87,110,Good,Q3_2023,8,2022
28/02/2022,0.0,20:24:00,100,100,83,100,100,100,12,Good,Q4_2022,2,2022
31/05/2022,0.0,13:12:00,100,100,49,100,100,89,11,Good,Q2_2022,5,2022
